strain,accession,subtype,date,host,country,region,species,broad,order
A/Hong_Kong/H090-674-V10/2009|2009-07-07,CY106608,H3N2,2009-07-07,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/HKU11/2004|2004-03-25,CY038583,H3N2,2004-03-25,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong/JY2/1968|1968-01-01,CY147438,H3N2,1968-01-01,Human,Hong Kong,China,Human,human,Human
A/Hong_Kong_SAR/1/1968|1968-01-01,OQ291621,H3N2,1968-01-01,Human,China,China,Human,human,Human
A/Houston/56829/1992|1992-04-03,CY113701,H3N2,1992-04-03,Human,Usa,North America,Human,human,Human
A/Italy/7156/2018|2018-02-20,MK400752,H3N2,2018-02-20,Human,Italy,Europe,Human,human,Human
A/Japan/7161/2018|2018-02-27,MK400757,H3N2,2018-02-27,Human,Japan,Japan Korea,Human,human,Human
A/Johannesburg/10/1997|1997-07-01,CY112853,H3N2,1997-07-01,Human,South Africa,Africa,Human,human,Human
A/Korea/37/2012|2012-01-19,KT889146,H3N2,2012-01-19,Human,South Korea,Japan Korea,Human,human,Human
A/Korea/WRAIR1038P/2009|2009-04-09,CY069325,H3N2,2009-04-09,Human,South Korea,Japan Korea,Human,human,Human
A/Kuwait/AF03/2008|2008-02-02,CY037311,H3N2,2008-02-02,Human,Kuwait,West Asia,Human,human,Human
A/Louisiana/02/2020|2020-01-06,MT245674,H3N2,2020-01-06,Human,Usa,North America,Human,human,Human
A/Lyon/2279/1995|1995-11-20,CY114213,H3N2,1995-11-20,Human,France,Europe,Human,human,Human
A/Maharashtra_State/NIV1734102/2017|2017-09-25,MH328005,H3N2,2017-09-25,Human,India,South Asia,Human,human,Human
A/Malaysia/10997/1999|1999-02-18,CY118498,H3N2,1999-02-18,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/11473/1996|1996-12-24,CY118506,H3N2,1996-12-24,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/13241/1997|1997-07-24,CY117752,H3N2,1997-07-24,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/14590/2000|2000-06-26,CY117776,H3N2,2000-06-26,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/17332/1998|1998-06-19,CY118610,H3N2,1998-06-19,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/17998/2001|2001-01-30,CY118626,H3N2,2001-01-30,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/2075556/2008|2008-09-15,CY118175,H3N2,2008-09-15,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/29890/2004|2004-10-06,CY118810,H3N2,2004-10-06,Human,Malaysia,Southeast Asia,Human,human,Human
A/Malaysia/33827/2006|2006-01-11,CY118882,H3N2,2006-01-11,Human,Malaysia,Southeast Asia,Human,human,Human
A/Managua/1784.03/2010|2010-06-03,CY074795,H3N2,2010-06-03,Human,Nicaragua,North America,Human,human,Human
A/Massachusetts/07/2021|2021-11-30,OP838460,H3N2,2021-11-30,Human,Usa,North America,Human,human,Human
A/Memphis/1/1971|1971-01-01,J02132,H3N2,1971-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/1/1977|1977-01-01,CY006731,H3N2,1977-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/101/1974|1974-01-01,CY006715,H3N2,1974-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/102/1972|1972-01-01,CY002096,H3N2,1972-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/103/1972|1972-01-01,CY008460,H3N2,1972-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/103/1974|1974-01-01,CY006827,H3N2,1974-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/103/1976|1976-01-01,CY006883,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/104/1976|1976-01-01,CY022309,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/105/1972|1972-01-01,CY008684,H3N2,1972-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/109/1972|1972-01-01,CY002744,H3N2,1972-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/110/1976|1976-01-01,CY006835,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/12/1978|1978-01-01,CY006699,H3N2,1978-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/137/1976|1976-01-01,CY006723,H3N2,1976-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/18/1978|1978-01-01,CY006707,H3N2,1978-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/2/1977|1977-01-01,CY008115,H3N2,1977-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/2/1978|1978-01-01,CY006691,H3N2,1978-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/3/1971|1971-01-01,CY021597,H3N2,1971-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/3/1973|1973-01-01,CY006811,H3N2,1973-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/3/1977|1977-01-01,CY006739,H3N2,1977-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/4/1977|1977-01-01,CY008123,H3N2,1977-01-01,Human,Usa,North America,Human,human,Human
A/Memphis/9/1980|1980-01-01,CY006891,H3N2,1980-01-01,Human,Usa,North America,Human,human,Human
A/Mexico/VER59/2011|2011-12-09,KJ855347,H3N2,2011-12-09,Human,Mexico,North America,Human,human,Human
